id,config.fold,config.n_max,config.l_max,config.n_train,config.hidden_size,config.n_layers,config.dropout,config.activation,config.optimizer,config.weight_decay,config.lr,config.structures_per_batch,results.local.mae.train,results.local.mae.val,results.local.mae.test,results.local.rmse.train,results.local.rmse.val,results.local.rmse.test,results.structure.mae.train,results.structure.mae.val,results.structure.mae.test,results.structure.rmse.train,results.structure.rmse.val,results.structure.rmse.test,metadata._time.start,metadata._time.end,metadata.search-mode
221026-053958-4290-male-ride,1,8,8,-1,610,6,0.09664,CELU,AdamW,0.1621349131306837,0.0091345835897046,161,0.5960387000899391,0.5998473710820735,0.5928141694688254,0.7875087425066158,0.7951647839976389,0.7837685560315468,7.257833383789169,7.417633976370724,6.80940542499603,9.33178709901504,10.073129496713165,8.508724094413909,1666759198.464884,1666759255.690971,random
221026-054015-0371-fond-lady,6,8,8,-1,12,3,0.30464,ReLU,AdamW,0.0011527321211923,0.000151160651251,252,0.5985428104146957,0.5998104588219867,0.600391678684889,0.7949479377491923,0.7891907180348494,0.7971518359300539,5.454901953887349,5.742750126192766,5.320800732691174,6.881395464171975,7.517049066232336,6.936081329414296,1666759215.051954,1666759257.132446,random
221026-054024-5826-oily-wife,6,8,8,-1,94,2,0.384,Tanh,AdamW,5.994842503189409e-05,9.5547648748522e-05,9,0.5010366060598422,0.5026481080205704,0.5131206260783658,0.6572287407702145,0.6547309328749384,0.6743445271685097,3.3711148363600576,4.416877679402822,4.147551659133139,4.268509594227311,5.357692861706716,5.171098386113349,1666759224.596997,1666759542.739309,random
221026-054042-9944-cute-girl,2,8,8,-1,1386,2,0.3392,ReLU,AdamW,0.0025550970903525,0.0003132167683284,12,0.5528434129596717,0.5283804782734359,0.5497636754099763,0.7386302526139845,0.7079933316046453,0.7365702698803283,1.9741423760902403,3.1462049358602755,3.095896919080314,2.7077628477975013,4.1556388924718695,4.346571946222817,1666759242.994979,1666759384.299375,random
221026-054048-2680-zany-boot,1,8,8,-1,17,4,0.1504,ReLU,AdamW,0.5054796821191235,0.0222539703117799,33,0.5931822544149999,0.5927492824107878,0.5847541606015931,0.7825969621515138,0.7834075875133065,0.765847777182787,6.416463802316447,6.333917822637224,6.027088267192196,7.890380304574112,7.918166587974315,7.643606289031697,1666759248.268516,1666759317.345168,random
221026-054050-1043-oily-fail,0,8,8,-1,792,4,0.37504,Tanh,AdamW,0.061677030609316,0.0003048781176107,853,0.6134603750690026,0.6105256949280625,0.6069293258019767,0.7974887605816767,0.7918489477627406,0.7872410237398776,5.333771700423199,6.858195423299358,5.717538540448852,6.564877586787141,8.26997708915298,7.108840746506637,1666759250.104941,1666759344.309119,random
221026-054055-6961-cool-site,2,8,8,-1,610,6,0.09664,CELU,AdamW,0.1621349131306837,0.0091345835897046,161,0.6374064832621437,0.6060413169764451,0.6331134407343967,0.8433225982584034,0.8028402180351205,0.8446374205403107,7.895601234690599,7.689870584496739,8.55273050479,10.343035359509278,10.392502666063256,11.676508261138297,1666759255.710636,1666759305.576777,random
221026-054057-1373-vast-area,7,8,8,-1,12,3,0.30464,ReLU,AdamW,0.0011527321211923,0.000151160651251,252,0.5148853032272941,0.5171377210839482,0.5168523973663111,0.675002734741753,0.6781930773719084,0.6732568917586045,2.6424538678670344,2.703475176706001,3.2422673825794903,3.4029795053984766,3.610140707666021,4.130096575834144,1666759257.137709,1666759485.165232,random
221026-054104-1472-sane-lock,1,8,8,-1,11,5,0.04864,Tanh,AdamW,0.0691044751491576,0.0001875809600772,204,0.5478685736268964,0.5528483165017053,0.5443605580166176,0.7202370578394444,0.7277311912591966,0.7146566311453936,2.580362817632358,4.452619147623735,4.673543468836929,3.2658074929814846,6.179074595849235,5.7963325270045445,1666759264.147677,1666759558.838791,random
221026-054145-5816-spry-pull,3,8,8,-1,610,6,0.09664,CELU,AdamW,0.1621349131306837,0.0091345835897046,161,0.5201131563308427,0.53300601255056,0.506300286215606,0.6801845671641804,0.6954682256111122,0.6607959960768717,5.526080494813161,5.846131465485929,5.657531576630385,6.806383903925273,6.978344233380796,7.0468724813043,1666759305.582948,1666759473.262312,random
221026-054157-3488-weak-meal,2,8,8,-1,17,4,0.1504,ReLU,AdamW,0.5054796821191235,0.0222539703117799,33,0.5950100431951477,0.5678830369599872,0.5952958150889479,0.7851353042514023,0.750458146164395,0.7838296211173491,5.057156024132645,5.066480465550099,5.690289517436631,6.502666320227497,6.799634372105675,7.481458674838939,1666759317.349433,1666759372.939056,random
221026-054224-3141-torn-harm,1,8,8,-1,792,4,0.37504,Tanh,AdamW,0.061677030609316,0.0003048781176107,853,0.5670442150400833,0.562370318133622,0.5651015179928681,0.73992563311849,0.7339155287174306,0.7357713061549545,4.857610286970988,5.565859368632725,6.449327664846674,5.880569148300149,6.726429826402757,7.816210976664856,1666759344.323574,1666759444.14522,random
221026-054252-9434-slim-pick,3,8,8,-1,17,4,0.1504,ReLU,AdamW,0.5054796821191235,0.0222539703117799,33,0.5844092966547334,0.6035870045909248,0.5580351765181014,0.7666106235482203,0.7925578153874328,0.733705434711663,6.158563057638915,6.566341644986422,6.533839045957677,7.866818120335605,8.17605638825262,8.103362850494808,1666759372.943978,1666759447.555852,random
221026-054304-3043-ugly-dust,3,8,8,-1,1386,2,0.3392,ReLU,AdamW,0.0025550970903525,0.0003132167683284,12,0.5535983177099412,0.56728797725568,0.5274084670062997,0.746945778010138,0.7634184785572913,0.7085069784088607,1.550700485733064,3.058306963982544,3.029575370407762,1.8079355576848968,3.86193263155766,3.762244367338971,1666759384.354085,1666759640.283362,random
221026-054404-1498-long-wish,2,8,8,-1,792,4,0.37504,Tanh,AdamW,0.061677030609316,0.0003048781176107,853,0.5634889137937342,0.544049216034496,0.556798356586091,0.7389067708198964,0.7140650554447809,0.7312177341017894,4.895714580533328,4.830705083881185,5.2870587161435605,5.941724345001328,5.885934763309352,6.446009605331443,1666759444.163145,1666759539.963165,random
221026-054407-5599-that-tree,4,8,8,-1,17,4,0.1504,ReLU,AdamW,0.5054796821191235,0.0222539703117799,33,0.6272055807824862,0.6287844194863946,0.65021050632202,0.8308887854975027,0.8374281996100571,0.8606053168781518,16.558018037715073,16.04475295089086,17.23333718694861,19.22149460006888,18.51029069472511,19.48077280201474,1666759447.560491,1666759480.636925,random
221026-054433-2672-warm-dirt,4,8,8,-1,610,6,0.09664,CELU,AdamW,0.1621349131306837,0.0091345835897046,161,0.5072125817723014,0.5085686591601547,0.5167298366341148,0.6615381866000939,0.6665631515595322,0.6744733940896457,3.505244058762608,3.827160211123342,3.943314079943803,4.552993507019525,4.909248977800913,4.907133170117832,1666759473.267659,1666759723.051605,random
221026-054440-6417-rare-mess,5,8,8,-1,17,4,0.1504,ReLU,AdamW,0.5054796821191235,0.0222539703117799,33,0.5868004943622028,0.5921388035833198,0.5919734621872141,0.771176398262933,0.780236040956609,0.7788775155489817,5.284029536200506,5.384107375268578,5.453259620939598,6.575529215181868,6.68551875458092,6.912431389282033,1666759480.642216,1666759537.476488,random
221026-054445-1694-late-play,8,8,8,-1,12,3,0.30464,ReLU,AdamW,0.0011527321211923,0.000151160651251,252,0.5513891328968893,0.5581360657665082,0.5580607574439006,0.7222679532389762,0.7336211712482232,0.7310101060655527,3.347882706749436,3.755373173807219,3.3983576910696947,4.194176659946991,4.538406859137313,4.354973141832134,1666759485.169782,1666759584.567376,random
221026-054449-7355-cute-fact,0,8,8,-1,689,4,0.27264,ReLU,AdamW,6.91044751491578e-06,0.0004448245564099,193,0.5930053442121501,0.5790113263652629,0.5857570866039815,0.7761560164362185,0.7525845719622021,0.7640161768644338,3.0196885800133386,4.178308816223941,4.211811158005999,4.079059679555356,5.290113850923688,5.271863173546251,1666759489.735946,1666759578.889152,random
221026-054510-4670-sane-drop,0,8,8,-1,11,3,0.1376,CELU,AdamW,0.0001765686433839,0.0179331881224238,56,0.5447259930085482,0.5331077516616278,0.5414489072734132,0.7185109836805336,0.695317382873033,0.7134324528884899,3.274179894830385,4.713991953593635,3.750559762853422,4.037976086202523,5.869704242406454,4.808704624283537,1666759510.484592,1666759613.377603,random
221026-054537-4810-safe-area,6,8,8,-1,17,4,0.1504,ReLU,AdamW,0.5054796821191235,0.0222539703117799,33,0.618501967446653,0.6197973489047277,0.6207158814097083,0.8219371999609433,0.8154424334439433,0.8269959700261,6.253477270792248,5.948709223107348,5.946722604641976,7.892898294498403,7.350930309882717,7.552259951272411,1666759537.481506,1666759593.782707,random
221026-054539-9682-left-goal,3,8,8,-1,792,4,0.37504,Tanh,AdamW,0.061677030609316,0.0003048781176107,853,0.5549130062136033,0.5744186726039069,0.5408814794222188,0.7268893494267958,0.7500071464868686,0.7074099855318556,3.9507554695401823,4.944541380690568,4.468411575089503,4.899929274152745,5.860518092788996,5.500828587185842,1666759539.969323,1666759630.679994,random
221026-054542-7442-wild-boss,7,8,8,-1,94,2,0.384,Tanh,AdamW,5.994842503189409e-05,9.5547648748522e-05,9,0.5291063729547256,0.5322362833028911,0.5243501254711347,0.6880496631791477,0.6912091593398416,0.680019319380092,2.4969460262015657,3.325664787995468,3.659093847631162,3.1013261983403355,4.192224540741886,4.6899624005063245,1666759542.761095,1666760243.887832,random
221026-054558-8430-best-glad,2,8,8,-1,11,5,0.04864,Tanh,AdamW,0.0691044751491576,0.0001875809600772,204,0.5555991895242688,0.534268230939606,0.5564851023568078,0.7303982523786874,0.7006293613366366,0.7301232517128305,2.52687722320561,4.005988817445181,4.555203208083029,3.2102574795782024,5.912522128094115,6.852744761164815,1666759558.844498,1666759822.833207,random
221026-054618-8929-open-dust,1,8,8,-1,689,4,0.27264,ReLU,AdamW,6.91044751491578e-06,0.0004448245564099,193,0.5788429147118553,0.5788803084667362,0.566869966512554,0.7557367676139678,0.7552883814505068,0.7342165599790873,3.639879487324452,4.654149998436946,4.484862230503975,4.707171789121976,5.89567033144174,5.72500045509167,1666759578.893457,1666759625.926679,random
221026-054624-5727-worn-cook,9,8,8,-1,12,3,0.30464,ReLU,AdamW,0.0011527321211923,0.000151160651251,252,0.5595761162775059,0.5510917438778739,0.5638277026125469,0.7367789375150372,0.7262390251640676,0.7454621698781734,4.285460913520633,4.5815148152067895,4.640013068855436,5.526595381981961,5.662101481773624,5.869885445676223,1666759584.573073,1666759653.494904,random
221026-054633-7867-sour-swim,7,8,8,-1,17,4,0.1504,ReLU,AdamW,0.5054796821191235,0.0222539703117799,33,0.5873488840105889,0.5975979682056037,0.5905335419949098,0.7748469544108564,0.7850522903949924,0.7710286513523514,5.768867827527297,5.790377375841099,5.946612800429123,7.231184043164871,7.051151911889615,7.690339853156168,1666759593.787284,1666759650.139026,random
221026-054638-8623-mild-dear,9,8,8,-1,17,1,0.224,ReLU,AdamW,0.0012915496650148,0.0008274085499715,9,0.5018029551350968,0.4965152876886041,0.5044010036991029,0.6637246918617495,0.6541752595313514,0.6672129701094901,1.855461563611452,2.62108486560186,2.9034711115988894,2.374677544850354,3.3058319042935955,3.577593208106141,1666759598.876451,1666760054.564667,random
221026-054653-3830-posh-goal,1,8,8,-1,11,3,0.1376,CELU,AdamW,0.0001765686433839,0.0179331881224238,56,0.511576281173196,0.5143807981278637,0.5026889461506396,0.6738797868023985,0.6756247334426879,0.6556089787281463,4.591537543713475,5.585383988571592,4.966195925857771,5.808595199470936,7.3891891819342845,6.109496560594788,1666759613.383462,1666759663.201237,random
221026-054705-9301-near-will,2,8,8,-1,689,4,0.27264,ReLU,AdamW,6.91044751491578e-06,0.0004448245564099,193,0.5845135468823931,0.5643966722797521,0.5816338426702488,0.7636627052258096,0.7387156742346601,0.7609302685203869,4.382443739926765,4.984763340689577,5.515757088050597,5.9193875590944005,6.577676564091966,6.994005631538046,1666759625.93055,1666759673.979158,random
221026-054710-6840-left-sing,4,8,8,-1,792,4,0.37504,Tanh,AdamW,0.061677030609316,0.0003048781176107,853,0.549162219161497,0.5531784499459679,0.5702464609737823,0.7200067344069936,0.73056746220687,0.7473713357617163,3.968468356157244,4.422055670401682,5.048604130649867,4.9993080333934055,5.801147400925993,6.129611988314313,1666759630.722767,1666759743.946842,random
221026-054720-2874-weak-jury,4,8,8,-1,1386,2,0.3392,ReLU,AdamW,0.0025550970903525,0.0003132167683284,12,0.551175918262164,0.5537160024828958,0.5679812695977152,0.7381767832091287,0.74584375292818,0.7583800964872227,1.4787659344297954,2.870838015653887,3.008261354506001,1.970112711174535,3.635218117138353,3.633801946320472,1666759640.314506,1666759798.079702,random
221026-054730-1433-rare-zone,8,8,8,-1,17,4,0.1504,ReLU,AdamW,0.5054796821191235,0.0222539703117799,33,0.6146764082749413,0.6196277335702477,0.6251873405510296,0.8141406261105397,0.8241873901650938,0.8289897142828653,7.022542924253827,6.843607488955979,6.991274935870292,9.066604693716036,8.98124887488626,8.888597307978108,1666759650.143911,1666759709.702269,random
221026-054743-2064-posh-nose,2,8,8,-1,11,3,0.1376,CELU,AdamW,0.0001765686433839,0.0179331881224238,56,0.5145521463374139,0.4984968550540119,0.5189235821516812,0.6735766379455523,0.6497253438346233,0.6785280495199747,2.411199407116941,3.388451795197712,3.5136736473723764,3.020123694373567,4.178365781700186,4.4398881369932885,1666759663.236408,1666759708.859778,random
221026-054753-9829-sore-coat,3,8,8,-1,689,4,0.27264,ReLU,AdamW,6.91044751491578e-06,0.0004448245564099,193,0.5856177808790659,0.6014279434913313,0.5637613807790361,0.7650750509183555,0.7864876639675615,0.7389184437632619,4.116432087561006,5.122073665507674,4.622724757385838,5.334344315166639,6.2661279843287385,6.0391619810130015,1666759673.983475,1666759712.502024,random
221026-054808-4521-bold-zone,5,8,8,-1,1865,5,0.0710399999999999,CELU,AdamW,2.862794165665945e-05,0.0096410926039459,876,8.10770790437751,8.185342630174322,9.95872701112994,25.275721438794417,22.06252027994616,108.17548218521615,272.6850677048541,274.89577810926573,380.945519821707,336.2255265292133,346.855119123932,972.1829639086895,1666759688.452896,1666760380.210006,random
221026-054828-8654-able-mall,3,8,8,-1,11,3,0.1376,CELU,AdamW,0.0001765686433839,0.0179331881224238,56,0.5248313194935915,0.537944036705433,0.506542814356641,0.6929057481434071,0.7102579707425094,0.6689564280824412,4.52400657425314,5.056013697238052,5.08084186322101,6.55778638788255,6.475892265459017,7.345925280996743,1666759708.865823,1666759753.717308,random
221026-054829-7062-dual-sock,9,8,8,-1,17,4,0.1504,ReLU,AdamW,0.5054796821191235,0.0222539703117799,33,0.5965504440323685,0.5902016282125684,0.6016490497670606,0.7836963832617442,0.7748898445346557,0.7942105152119934,6.08975641303555,5.809698332851024,5.899183315345211,7.814986847388405,7.466301965579114,7.527361305137968,1666759709.706843,1666759760.484644,random
221026-054832-5059-next-hope,4,8,8,-1,689,4,0.27264,ReLU,AdamW,6.91044751491578e-06,0.0004448245564099,193,0.5531564862902114,0.5579843425311669,0.5705227877404854,0.7252526274048954,0.7344723064471682,0.7493957559794605,4.1472528924786864,4.823761734663745,5.30191943175498,5.55066629264549,6.113418661382646,6.536273850652704,1666759712.506399,1666759754.638322,random
221026-054843-0881-fast-hall,5,8,8,-1,610,6,0.09664,CELU,AdamW,0.1621349131306837,0.0091345835897046,161,0.5061660712667233,0.515851053471093,0.5064418608196087,0.6622203715524607,0.6799806840574558,0.6674982354580778,4.526981970576227,4.686546548471664,4.78317323241437,5.499909722658942,5.800572906000969,6.00865490654404,1666759723.105157,1666759913.139508,random
221026-054903-9517-best-rice,5,8,8,-1,792,4,0.37504,Tanh,AdamW,0.061677030609316,0.0003048781176107,853,0.5550540231722975,0.5633142988997255,0.554792427670428,0.7253748764520379,0.7382595152021142,0.7296230583794817,4.79212444807883,5.223687136336683,5.484518526399699,5.8247168730983,6.44607522562748,6.578629809944378,1666759743.952156,1666759824.461806,random
221026-054913-7222-damp-kill,4,8,8,-1,11,3,0.1376,CELU,AdamW,0.0001765686433839,0.0179331881224238,56,0.5288046374973441,0.5299391252417014,0.5425862730331527,0.6903128518496278,0.6986698807336701,0.705512339345643,3.899104044346807,4.287949855615548,4.150249232471992,4.9824410003520985,5.4453808269484965,5.142906353118946,1666759753.722623,1666759822.294627,random
221026-054914-6420-both-fact,5,8,8,-1,689,4,0.27264,ReLU,AdamW,6.91044751491578e-06,0.0004448245564099,193,0.5678160419513856,0.5725952090178048,0.5713053986082464,0.7372253600299699,0.749407546972582,0.745006076734741,2.7870793838818484,3.6314678056630014,3.600052702012357,3.62420811219974,4.507610249855877,4.498569023727945,1666759754.642549,1666759803.448459,random
221026-054958-0849-thin-clue,5,8,8,-1,1386,2,0.3392,ReLU,AdamW,0.0025550970903525,0.0003132167683284,12,0.557884395377033,0.5638024375215374,0.5587712994513302,0.7471281984174175,0.7620649058753531,0.7516736646057447,0.702716492869118,2.713256787342008,2.5311718589146373,1.0358450195660267,3.4513360993427447,3.171752937048704,1666759798.085548,1666759950.366103,random
221026-055003-4521-zany-hole,6,8,8,-1,689,4,0.27264,ReLU,AdamW,6.91044751491578e-06,0.0004448245564099,193,0.6132376067708454,0.6189857030767028,0.6153834115066856,0.798200673662522,0.8057784111436823,0.806428008099015,3.841089702441544,4.644305499030137,4.484147979466887,5.173574905895488,6.152213758286218,5.667280249775275,1666759803.452589,1666759840.16949,random
221026-055022-3004-left-dish,5,8,8,-1,11,3,0.1376,CELU,AdamW,0.0001765686433839,0.0179331881224238,56,0.5000808443986846,0.5089113596777459,0.4974868423506456,0.651374419451027,0.6694133716003662,0.6532395017948455,3.113685936586472,3.854566272180347,3.6263358733103592,3.975306814441164,4.765687510161041,4.636913988446678,1666759822.300917,1666759860.816787,random
